x;y;vx;vy;vz;pitch;roll;yaw
1976.82;-915.34;264.24;-362.64;39.01;65278.0;65526.0;55580.0
2050.61;-1017.27;262.04;-364.23;-227.43;65278.0;65529.0;55542.0
2108.24;-1125.97;37.76;-438.38;0.0;65278.0;65266.0;56264.0
2150.31;-1236.63;288.41;-332.29;0.0;65278.0;153.0;57628.0
2246.88;-1310.97;382.43;-217.58;0.0;65021.0;131.0;61122.0
2353.69;-1325.14;412.02;154.4;0.0;65021.0;241.0;62800.0
2472.47;-1315.99;427.07;-105.86;0.0;65021.0;65415.0;62212.0
2592.54;-1310.36;426.71;107.3;0.0;65021.0;0.0;59808.0
2702.82;-1360.29;339.56;-279.83;0.0;65278.0;65440.0;57732.0
2810.9;-1390.6;435.55;-62.47;0.0;65278.0;65515.0;55628.0
2904.91;-1455.28;199.38;-392.23;0.0;65278.0;65276.0;52244.0
2940.17;-1573.85;97.03;-429.17;0.0;65535.0;65492.0;51148.0
2978.75;-1690.02;288.97;-331.81;0.0;65278.0;258.0;50366.0
3022.63;-1788.88;28.35;-439.09;0.0;65021.0;65324.0;48290.0
3013.94;-1910.92;-46.42;-437.55;0.0;65535.0;0.0;48006.0
2992.43;-2032.17;-133.93;-419.12;0.0;64764.0;65378.0;44762.0
2983.85;-2154.22;42.66;-437.93;0.0;64507.0;65487.0;41438.0
2945.94;-2251.74;-342.97;-275.63;0.0;64507.0;65287.0;37898.0
2846.26;-2323.82;-259.74;-355.16;0.0;64764.0;170.0;35546.0
2738.52;-2374.61;-430.88;-89.14;0.0;64764.0;65443.0;34276.0
2614.6;-2389.5;-438.57;-35.42;0.0;64764.0;0.0;33500.0
2491.39;-2395.3;-439.72;15.79;0.0;64764.0;65395.0;31366.0
2381.41;-2375.1;-440.0;-0.63;0.0;65021.0;258.0;29528.0
2262.51;-2365.97;-377.62;225.84;0.0;65021.0;65276.0;24612.0
2165.39;-2288.94;-377.78;225.56;0.0;65278.0;0.0;18626.0
2099.46;-2193.18;-73.26;433.86;0.0;65535.0;65372.0;17100.0
2091.32;-2081.26;-15.78;439.71;0.0;65535.0;0.0;16666.0
2045.4;-1970.94;-117.06;424.15;0.0;65535.0;65288.0;16476.0
2037.96;-1847.96;-1.14;440.0;0.0;65535.0;0.0;16324.0
2041.71;-1724.12;22.04;439.45;0.0;65535.0;0.0;15802.0
2047.56;-1602.79;17.24;439.66;0.0;65535.0;0.0;16150.0
2046.77;-1479.89;-17.84;439.64;0.0;0.0;0.0;16906.0
2041.17;-1367.75;-23.81;439.36;0.0;0.0;0.0;16982.0
2030.54;-1245.28;-47.12;437.47;0.0;0.0;0.0;17560.0
2017.29;-1123.08;-43.56;437.84;0.0;65535.0;0.0;17248.0
2007.9;-999.13;-29.29;448.48;183.27;65535.0;65516.0;16728.0
2000.57;-874.26;-23.5;448.79;-81.13;65535.0;65519.0;16652.0
1995.09;-759.21;-19.45;448.99;-324.61;65535.0;65523.0;16614.0
1991.77;-637.02;-8.54;439.92;0.0;65535.0;0.0;16576.0
2024.46;-524.08;275.64;342.96;0.0;65535.0;65419.0;16576.0
2040.76;-405.1;-7.95;439.93;0.0;0.0;62.0;16992.0
2026.26;-283.19;-84.74;431.76;0.0;65278.0;35.0;18620.0
2000.74;-163.44;-95.36;429.54;0.0;65021.0;0.0;19002.0
1972.78;-44.94;28.17;439.1;0.0;65021.0;65265.0;22074.0
1989.34;66.59;61.33;435.71;0.0;65021.0;25.0;23390.0
1989.39;189.97;-63.49;435.39;0.0;65021.0;68.0;26762.0
1957.59;308.93;-164.58;408.06;0.0;65021.0;85.0;29546.0
1905.23;408.73;-220.4;380.82;0.0;65021.0;19.0;30206.0
1808.35;474.62;-438.01;41.82;0.0;64764.0;232.0;33152.0
1686.94;473.24;-439.65;-17.67;0.0;64764.0;0.0;33240.0
1564.12;461.49;-436.63;-54.35;0.0;65021.0;0.0;34102.0
1440.42;444.49;-433.36;-76.14;0.0;64764.0;69.0;35240.0
1328.42;444.57;-434.14;71.61;0.0;65021.0;36.0;39808.0
1214.09;421.29;-295.46;-326.04;0.0;65021.0;248.0;44468.0
1158.11;310.67;-167.09;-407.04;0.0;65021.0;0.0;45230.0
1087.56;228.86;-342.51;-276.2;0.0;65021.0;124.0;46640.0
1049.09;113.97;-65.95;-435.03;0.0;65021.0;55.0;48028.0
1042.62;-8.53;32.6;-438.79;0.0;65021.0;150.0;50990.0
1024.43;-128.01;-93.47;-429.96;0.0;65021.0;259.0;52310.0
1054.21;-247.64;204.83;-389.42;0.0;65021.0;239.0;55954.0
1133.31;-339.22;322.24;-299.6;0.0;65021.0;54.0;58044.0
1219.33;-410.53;354.93;-260.05;0.0;65278.0;71.0;59454.0
1322.48;-474.61;381.8;-218.69;0.0;65278.0;0.0;60180.0
1443.29;-487.43;414.49;-147.65;0.0;65278.0;65254.0;60180.0
1557.05;-530.35;439.97;4.91;0.0;65278.0;270.0;59766.0
1674.02;-543.06;386.68;-209.95;0.0;65278.0;65334.0;59088.0
1774.09;-618.11;319.53;-302.49;0.0;65278.0;65391.0;56624.0
1851.1;-714.37;255.38;-358.3;0.0;65278.0;0.0;55510.0
1920.09;-813.29;255.71;-368.65;270.01;65278.0;65535.0;55472.0
1984.21;-905.76;255.61;-368.74;31.76;65278.0;0.0;55472.0
2056.45;-1010.01;255.48;-368.79;-236.82;65278.0;65534.0;55472.0
2127.04;-1110.77;259.6;-355.25;0.0;65278.0;43.0;56102.0
2206.67;-1205.59;300.95;-320.99;0.0;65278.0;68.0;57580.0
2303.26;-1279.27;381.44;-219.32;0.0;65278.0;92.0;60876.0
2413.64;-1327.43;409.94;-159.84;0.0;65278.0;0.0;61718.0
2529.41;-1365.97;439.97;-4.9;0.0;65278.0;270.0;60330.0
2650.73;-1350.77;439.91;8.76;0.0;65278.0;65438.0;56266.0
2770.0;-1373.85;418.23;-136.69;0.0;65278.0;65467.0;53264.0
2879.97;-1431.88;356.03;-258.54;0.0;65278.0;65457.0;49954.0
2965.66;-1520.11;269.75;-347.62;0.0;65535.0;65499.0;47512.0
2988.2;-1635.77;-52.13;-436.9;0.0;0.0;65454.0;47436.0
2970.17;-1748.05;-80.87;-432.5;0.0;65535.0;65500.0;47026.0
2957.05;-1869.24;96.91;-429.2;0.0;65278.0;184.0;44516.0
2984.93;-1987.38;70.28;-434.35;0.0;65278.0;65468.0;41832.0
2987.27;-2110.94;-41.47;-438.04;0.0;65278.0;65481.0;39444.0
2964.74;-2222.66;-131.84;-419.79;0.0;65021.0;65478.0;37218.0
2890.14;-2313.09;-410.43;-158.56;0.0;65021.0;65299.0;35292.0
2771.82;-2346.35;-426.1;-109.71;0.0;64764.0;0.0;35386.0
2650.35;-2369.94;-438.66;-34.34;0.0;65021.0;65366.0;32436.0
2529.0;-2366.68;-438.64;34.63;0.0;65278.0;65472.0;31426.0
2419.69;-2376.82;-438.94;-30.56;0.0;65278.0;65288.0;26978.0
2311.81;-2320.75;-401.43;180.14;0.0;65278.0;258.0;23190.0
2194.75;-2280.49;-402.58;177.57;0.0;65278.0;65463.0;19478.0
2129.39;-2185.93;-49.33;437.22;0.0;65278.0;65335.0;16308.0
2119.98;-2064.36;-152.48;412.74;0.0;65278.0;247.0;17428.0
2070.68;-1964.14;-81.39;432.41;0.0;65021.0;65384.0;17472.0
2055.82;-1843.11;-45.08;437.69;0.0;65021.0;0.0;17284.0
2047.52;-1718.53;-18.5;439.61;0.0;65535.0;0.0;16752.0
2043.32;-1595.66;-13.95;439.78;0.0;65535.0;0.0;16714.0
2039.82;-1484.4;-13.83;439.78;0.0;65535.0;0.0;16714.0
2035.89;-1359.58;-13.82;439.78;0.0;65535.0;0.0;16714.0
2032.03;-1236.73;-13.82;439.78;0.0;65535.0;0.0;16714.0
2028.49;-1124.02;-13.82;439.78;0.0;65535.0;0.0;16714.0
2024.87;-999.27;-12.27;448.51;184.31;65535.0;65531.0;16600.0
2021.64;-875.42;-11.2;448.54;-78.0;65535.0;65533.0;16600.0
2018.63;-750.61;-10.49;448.55;-342.35;65535.0;65534.0;16600.0
2013.38;-628.68;-31.3;438.88;0.0;65535.0;0.0;17222.0
2004.77;-518.19;-34.18;438.67;0.0;65278.0;0.0;17146.0
1993.33;-396.27;-46.4;437.55;0.0;65021.0;0.0;17550.0
1979.49;-273.13;-51.55;436.97;0.0;65021.0;0.0;17712.0
1956.31;-151.7;-32.29;438.81;0.0;65021.0;65288.0;19490.0
1997.72;-35.65;170.73;405.52;0.0;65021.0;33.0;20834.0
2028.32;81.96;52.3;436.88;0.0;65021.0;75.0;24222.0
2022.03;194.52;-90.97;430.49;0.0;65021.0;104.0;27870.0
1936.1;273.89;-399.72;183.91;0.0;65278.0;76.0;28726.0
1828.66;317.96;-412.7;152.57;0.0;65021.0;45.0;29386.0
1742.94;405.13;-263.67;352.25;0.0;65021.0;0.0;31330.0
1663.8;500.38;-301.67;320.31;0.0;65021.0;46.0;32972.0
1544.89;514.17;-437.49;-46.95;0.0;65021.0;85.0;34498.0
1427.85;476.48;-368.41;-240.57;0.0;64507.0;207.0;40162.0
1314.19;438.41;-439.94;7.15;0.0;64507.0;65497.0;40724.0
1202.64;429.2;-429.05;-97.55;0.0;64507.0;99.0;44476.0
1101.72;365.41;-192.57;-395.62;0.0;64507.0;259.0;47120.0
1079.06;245.58;-44.48;-437.75;0.0;64764.0;0.0;48212.0
1051.92;139.65;-263.35;-352.49;0.0;64507.0;65276.0;48872.0
1017.69;28.53;32.23;-438.82;0.0;64764.0;114.0;50716.0
1033.79;-94.58;-21.78;-439.46;0.0;65021.0;65265.0;51078.0
987.62;-208.63;-131.58;-419.87;0.0;65021.0;125.0;55772.0
1031.34;-315.05;330.1;-290.91;0.0;65021.0;154.0;58974.0
1117.78;-399.57;181.57;-400.79;0.0;65021.0;65288.0;59772.0
1201.14;-484.64;381.68;-218.91;0.0;65021.0;91.0;60672.0
1313.04;-525.09;438.44;37.04;0.0;65021.0;247.0;60832.0
1421.92;-534.08;400.67;-181.82;0.0;65021.0;65359.0;59992.0
1537.68;-563.09;438.19;39.83;0.0;65021.0;92.0;58922.0
1653.38;-605.05;438.0;-41.85;0.0;65021.0;247.0;57984.0
1760.49;-627.67;352.77;-262.96;0.0;65021.0;65266.0;56660.0
1844.15;-720.69;268.22;-348.79;0.0;65021.0;65489.0;55728.0
1912.88;-822.64;238.15;-381.16;327.48;65021.0;65535.0;54900.0
1980.26;-930.94;236.6;-382.1;57.85;65278.0;65529.0;54824.0
2046.13;-1037.83;235.11;-383.06;-207.54;65278.0;65531.0;54862.0
2106.7;-1133.51;248.71;-362.96;0.0;65021.0;50.0;55766.0
2185.87;-1227.33;304.34;-317.77;0.0;64764.0;27.0;57286.0
2274.95;-1308.18;358.08;-255.7;0.0;64764.0;124.0;60038.0
2389.7;-1339.71;429.76;94.36;0.0;64764.0;217.0;61166.0
2508.08;-1348.86;405.69;-170.34;0.0;64764.0;65410.0;60556.0
2627.72;-1360.59;433.55;75.08;0.0;64764.0;28.0;59226.0
2748.01;-1365.65;422.19;-123.92;0.0;64764.0;65443.0;53402.0
2850.4;-1411.15;380.38;-221.15;0.0;65021.0;65460.0;50916.0
2948.77;-1487.77;329.3;-291.82;0.0;65278.0;0.0;49664.0
2995.13;-1597.0;30.61;-438.93;0.0;65021.0;65429.0;49212.0
2996.86;-1720.89;-1.89;-439.99;0.0;65021.0;0.0;49060.0
2993.24;-1842.3;-29.2;-439.03;0.0;65021.0;65495.0;48160.0
2987.39;-1955.1;99.64;-428.57;0.0;64764.0;270.0;45994.0
2996.63;-2071.0;-227.55;-376.6;0.0;64764.0;65276.0;40052.0
2911.62;-2160.41;-207.4;-388.05;0.0;64764.0;232.0;37512.0
2864.22;-2273.29;-181.51;-400.81;0.0;64764.0;65482.0;35858.0
2801.15;-2375.18;-259.72;-355.17;0.0;64764.0;65509.0;34074.0
2704.65;-2442.75;-430.99;-88.63;0.0;64250.0;65361.0;33770.0
2591.92;-2441.39;-435.92;59.81;0.0;64250.0;65465.0;30956.0
2461.96;-2415.38;-425.23;113.05;0.0;63993.0;65452.0;29352.0
2359.35;-2373.33;-423.99;117.6;0.0;63993.0;259.0;24560.0
2250.22;-2329.88;-294.85;326.59;0.0;63993.0;65277.0;22028.0
2175.39;-2232.55;-355.99;258.6;0.0;64250.0;169.0;19278.0
2088.97;-2152.23;-158.91;410.3;0.0;64507.0;65276.0;18050.0
2067.47;-2032.41;-49.67;437.19;0.0;64507.0;65508.0;17412.0
2056.92;-1919.63;-36.47;438.49;0.0;64507.0;0.0;17210.0
2048.5;-1798.94;-26.29;439.21;0.0;64507.0;0.0;16974.0
2041.73;-1674.73;-23.19;439.39;0.0;64507.0;0.0;16936.0
2035.29;-1550.5;-21.46;439.48;0.0;64764.0;0.0;16860.0
2029.63;-1427.69;-19.95;439.55;0.0;64764.0;0.0;16860.0
2024.09;-1305.38;-19.91;439.55;0.0;64764.0;0.0;16860.0
2018.59;-1184.01;-19.91;439.55;0.0;64764.0;0.0;16860.0
2012.94;-1059.26;-19.91;439.55;0.0;64764.0;0.0;16860.0
2007.91;-948.06;-19.91;439.55;0.0;64764.0;0.0;16860.0
2002.26;-823.31;-19.91;439.55;0.0;64764.0;0.0;16860.0
1996.78;-702.45;-19.91;439.55;0.0;64764.0;0.0;16860.0
2003.65;-581.13;194.24;394.8;0.0;64764.0;65265.0;16860.0
2034.95;-464.6;-1.02;440.0;0.0;64764.0;79.0;16860.0
2030.75;-351.92;-20.85;439.51;0.0;64764.0;0.0;16898.0
2024.06;-230.16;-34.01;438.68;0.0;64764.0;37.0;17520.0
2005.75;-108.65;-82.82;432.13;0.0;64764.0;0.0;18470.0
2034.47;7.7;185.88;398.81;0.0;64507.0;29.0;20374.0
2071.29;126.59;76.15;433.36;0.0;64250.0;64.0;23388.0
2053.99;232.75;-269.22;348.02;0.0;64250.0;270.0;25368.0
1958.03;310.38;-373.32;232.87;0.0;64250.0;114.0;27820.0
1846.92;363.91;-401.44;180.13;0.0;64250.0;0.0;28402.0
1733.96;413.66;-406.0;169.59;0.0;64250.0;27.0;28798.0
1628.54;450.54;-424.7;115.01;0.0;64764.0;53.0;30328.0
1506.9;476.2;-435.63;61.89;0.0;64764.0;86.0;31994.0
1382.78;472.11;-429.53;-95.4;0.0;64764.0;200.0;36586.0
1264.16;461.03;-363.73;-247.59;0.0;64764.0;258.0;41698.0
1189.87;376.16;-246.81;-364.26;0.0;64507.0;107.0;43676.0
1095.03;297.27;-235.71;-371.54;0.0;64507.0;270.0;46184.0
1067.15;178.19;-26.05;-439.23;0.0;64507.0;70.0;48936.0
1063.71;62.55;-9.78;-439.89;0.0;64507.0;0.0;48936.0
1048.02;-57.52;-185.97;-398.77;0.0;64250.0;65402.0;51910.0
1060.14;-175.28;186.56;-398.49;0.0;64250.0;144.0;54690.0
1061.1;-294.4;-39.56;-438.22;0.0;63993.0;25.0;56788.0
1105.95;-400.48;346.86;-270.71;0.0;63993.0;204.0;59900.0
1202.51;-456.49;394.02;-195.82;0.0;64250.0;30.0;60906.0
1322.93;-461.76;440.0;-1.0;0.0;64250.0;65277.0;60906.0
1439.36;-503.97;399.23;-184.97;0.0;64250.0;0.0;60906.0
1543.17;-543.39;440.0;-1.79;0.0;64250.0;258.0;60906.0
1663.85;-527.49;423.34;-119.93;0.0;64250.0;65276.0;59238.0
1756.49;-606.41;263.65;-352.26;0.0;64507.0;65398.0;55038.0
1823.28;-707.28;239.78;-368.92;0.0;64507.0;0.0;55176.0
1885.95;-803.58;245.21;-376.68;230.24;64507.0;0.0;55176.0
1953.91;-907.97;245.22;-376.66;-33.07;64507.0;65535.0;55176.0
2024.02;-1015.14;248.33;-374.66;-303.73;64507.0;21.0;55644.0
2096.49;-1115.57;276.49;-342.28;0.0;64250.0;59.0;56590.0
2169.57;-1200.81;291.46;-329.62;0.0;64250.0;29.0;57032.0
2267.86;-1273.53;399.72;-183.9;0.0;64250.0;119.0;61714.0
2382.83;-1319.64;409.85;-160.1;0.0;64507.0;0.0;61638.0
2500.6;-1336.95;428.18;101.28;0.0;64507.0;67.0;59870.0
2624.51;-1323.24;439.5;20.94;0.0;64507.0;0.0;57722.0
2737.13;-1334.47;426.16;-109.51;0.0;65021.0;65444.0;53710.0
2853.43;-1387.57;320.07;-301.92;0.0;65021.0;65288.0;50342.0
2874.24;-1504.36;-13.55;-439.79;0.0;64764.0;65457.0;48322.0
2894.7;-1624.18;117.28;-424.08;0.0;64764.0;65288.0;48058.0
2893.03;-1738.04;3.14;-439.99;0.0;64764.0;124.0;47920.0
2951.51;-1845.58;239.68;-368.99;0.0;64764.0;65507.0;46618.0
2997.89;-1957.48;-38.11;-438.35;0.0;64764.0;65266.0;44560.0
2950.11;-2070.0;-153.48;-412.37;0.0;64764.0;270.0;42296.0
2938.78;-2191.24;-65.08;-435.16;0.0;64764.0;65451.0;38462.0
2854.69;-2275.15;-301.8;-320.18;0.0;64764.0;258.0;36534.0
2778.03;-2351.41;-408.72;-162.93;0.0;64764.0;65277.0;34830.0
2658.07;-2377.47;-435.56;-62.39;0.0;64764.0;65482.0;33938.0
2534.64;-2387.8;-439.51;-20.74;0.0;65021.0;0.0;33200.0
2412.42;-2387.15;-439.83;12.44;0.0;64764.0;135.0;29856.0
2304.55;-2385.13;-372.81;233.69;0.0;64764.0;65276.0;23744.0
2200.5;-2321.8;-407.14;166.85;0.0;64764.0;65512.0;20218.0
2128.93;-2231.59;-107.91;426.56;0.0;64764.0;65384.0;18072.0
2110.23;-2120.44;-56.09;436.41;0.0;64764.0;0.0;17552.0
2096.24;-1996.83;-47.7;437.4;0.0;64764.0;0.0;17514.0
2082.9;-1874.13;-47.5;437.43;0.0;64764.0;0.0;17514.0
2069.64;-1751.93;-47.08;437.47;0.0;64764.0;0.0;17476.0
2057.69;-1638.8;-46.01;437.59;0.0;64764.0;0.0;17476.0
2045.04;-1516.05;-44.0;437.79;0.0;65021.0;0.0;17400.0
2037.59;-1394.83;95.25;429.57;0.0;65021.0;65265.0;17324.0
2056.09;-1275.38;-21.85;439.46;0.0;65021.0;51.0;17210.0
2048.16;-1161.44;-32.87;438.77;0.0;65021.0;0.0;17172.0
2038.78;-1037.21;-33.91;448.17;314.89;65021.0;65535.0;17172.0
2029.25;-910.01;-32.79;448.24;45.27;65021.0;65529.0;17058.0
2020.44;-786.25;-30.97;448.39;-216.99;65021.0;65531.0;17020.0
2012.2;-661.76;-28.39;439.08;0.0;65021.0;0.0;17096.0
2003.99;-539.57;-29.82;438.99;0.0;65021.0;0.0;17096.0
1996.24;-426.59;-30.93;438.91;0.0;65021.0;0.0;17134.0
1996.79;-303.6;162.85;408.75;0.0;65021.0;65276.0;17134.0
2066.16;-199.93;246.08;364.76;0.0;64764.0;29.0;18748.0
2064.92;-79.57;-110.94;425.78;0.0;64764.0;77.0;19456.0
2029.13;38.03;-138.98;417.48;0.0;64507.0;0.0;19874.0
2027.72;148.2;99.91;428.51;0.0;64250.0;0.0;22354.0
2028.2;269.35;-193.57;395.14;0.0;63993.0;259.0;28838.0
1921.24;325.07;-422.95;121.27;0.0;64250.0;52.0;30188.0
1804.72;355.87;-425.32;112.68;0.0;63993.0;0.0;30054.0
1715.8;440.77;-387.32;208.77;0.0;63993.0;270.0;30636.0
1594.32;464.15;-438.75;33.15;0.0;63993.0;36.0;32210.0
1481.68;468.88;-439.99;-2.77;0.0;63993.0;85.0;33506.0
1359.25;449.74;-437.42;-47.61;0.0;63993.0;65277.0;37324.0
1239.65;457.45;-439.67;-16.97;0.0;63993.0;77.0;42276.0
1118.69;429.6;-387.61;-208.23;0.0;63993.0;123.0;46060.0
1074.98;316.85;-69.44;-434.49;0.0;64764.0;45.0;47786.0
1060.89;205.96;-40.46;-438.14;0.0;64250.0;34.0;48398.0
1055.58;82.23;-7.22;-439.94;0.0;64250.0;0.0;49026.0
1053.98;-42.16;-3.68;-439.98;0.0;64250.0;0.0;49226.0
1021.75;-158.57;13.03;-439.81;0.0;64250.0;237.0;50808.0
1040.53;-269.96;48.64;-437.3;0.0;63993.0;65266.0;53998.0
1062.13;-384.09;311.72;-310.53;0.0;63993.0;248.0;60008.0
1164.97;-452.02;379.01;-223.49;0.0;63993.0;0.0;60046.0
1273.87;-504.92;438.67;-34.2;0.0;64250.0;270.0;60160.0
1392.94;-521.71;396.44;-190.88;0.0;64250.0;65411.0;60160.0
1500.6;-581.05;381.3;-219.56;0.0;64250.0;0.0;60046.0
1621.41;-573.69;433.2;77.06;0.0;64250.0;0.0;59028.0
1728.6;-618.35;316.95;-305.2;0.0;64250.0;65395.0;56752.0
1803.89;-699.66;293.84;-327.51;0.0;64250.0;0.0;56752.0
1886.26;-792.23;291.82;-329.31;0.0;64250.0;0.0;56714.0
1969.72;-886.64;296.52;-336.73;108.01;64250.0;65528.0;56524.0
2051.77;-980.75;292.79;-339.99;-156.34;64250.0;65519.0;56286.0
2118.03;-1081.43;81.62;-432.36;0.0;64250.0;65265.0;56286.0
2178.39;-1174.06;283.54;-336.46;0.0;64250.0;46.0;56736.0
2236.18;-1278.96;56.33;-436.38;0.0;64250.0;65450.0;58352.0
2332.26;-1342.43;439.5;20.98;0.0;64250.0;258.0;62668.0
2453.85;-1354.9;423.38;-119.79;0.0;64250.0;65465.0;62046.0
2576.5;-1350.99;438.65;34.42;0.0;64764.0;65433.0;56624.0
2684.83;-1379.82;388.79;-206.03;0.0;64764.0;65448.0;51440.0
2787.15;-1443.48;368.38;-240.61;0.0;64764.0;0.0;51200.0
2888.95;-1516.55;346.97;-270.57;0.0;64764.0;65515.0;50218.0
2954.64;-1616.4;72.65;-433.96;0.0;64764.0;65362.0;49904.0
2964.65;-1727.72;27.44;-439.14;0.0;64764.0;0.0;49736.0
2971.4;-1850.96;23.06;-439.4;0.0;64764.0;0.0;49698.0
2976.86;-1973.3;11.18;-439.86;0.0;64764.0;65498.0;49158.0
3002.01;-2091.65;173.43;-404.38;0.0;64764.0;65450.0;43788.0
2951.28;-2199.08;-193.76;-395.04;0.0;64764.0;206.0;37458.0
2879.53;-2297.38;-260.29;-354.76;0.0;64507.0;215.0;35914.0
2780.57;-2345.99;-417.17;-139.9;0.0;64507.0;65496.0;35914.0
2663.17;-2385.18;-364.56;-246.37;0.0;64507.0;259.0;34552.0
2551.78;-2432.05;-439.54;-20.26;0.0;64507.0;65342.0;31868.0
2428.1;-2416.84;-431.24;87.36;0.0;64507.0;65488.0;30354.0
2320.39;-2388.25;-435.93;59.7;0.0;64507.0;91.0;23630.0
2227.67;-2320.92;-233.25;373.08;0.0;64764.0;65388.0;21188.0
2145.29;-2234.01;-380.25;221.38;0.0;64764.0;46.0;19350.0
2068.41;-2147.83;-126.46;421.44;0.0;64764.0;65349.0;18216.0
2045.93;-2025.6;-57.61;436.21;0.0;64764.0;65492.0;17448.0
2034.71;-1903.19;-31.87;438.84;0.0;64764.0;0.0;17096.0
2026.87;-1790.21;-30.06;438.97;0.0;64764.0;0.0;17096.0
2018.8;-1670.43;-28.65;439.07;0.0;64764.0;0.0;17058.0
2035.03;-1550.6;121.01;423.03;0.0;64764.0;270.0;17058.0
2036.35;-1427.53;-24.74;439.3;0.0;64764.0;0.0;17058.0
2028.47;-1301.93;-28.25;439.09;0.0;64764.0;0.0;17058.0
2021.15;-1188.44;-28.33;439.09;0.0;64764.0;0.0;17058.0
2013.19;-1065.09;-28.93;448.56;267.87;64764.0;65535.0;17058.0
2005.14;-940.25;-28.9;448.54;3.47;64764.0;65535.0;17058.0
1997.04;-814.45;-28.92;448.55;-262.97;64764.0;65535.0;17058.0
1989.75;-701.49;-28.33;439.09;0.0;64764.0;0.0;17058.0
1981.9;-579.8;-28.33;439.09;0.0;64764.0;0.0;17058.0
2008.92;-465.31;259.74;355.15;0.0;64764.0;65414.0;17020.0
2020.15;-343.75;-19.45;439.57;0.0;64764.0;31.0;17020.0
2013.15;-221.51;-26.62;439.19;0.0;64764.0;0.0;17020.0
2006.23;-107.96;-26.8;439.18;0.0;65021.0;0.0;17058.0
1995.15;14.62;45.31;437.66;0.0;64764.0;65266.0;19326.0
2031.48;134.52;110.77;425.83;0.0;64507.0;49.0;22488.0
2045.29;246.6;1.54;440.0;0.0;64250.0;70.0;25264.0
1990.71;349.16;-378.18;224.89;0.0;63479.0;258.0;29390.0
1876.5;391.52;-419.28;133.43;0.0;63479.0;0.0;29618.0
1759.72;424.73;-418.22;136.73;0.0;63479.0;65412.0;31126.0
1661.05;495.6;-420.62;129.15;0.0;63736.0;247.0;31752.0
1552.06;504.56;-439.28;-25.15;0.0;64250.0;91.0;33976.0
1428.94;491.0;-436.25;-57.31;0.0;64250.0;0.0;34234.0
1308.66;472.35;-439.98;-4.34;0.0;64250.0;65266.0;39110.0
1201.38;432.85;-258.21;-356.27;0.0;65021.0;247.0;44354.0
1142.24;326.23;-206.85;-388.35;0.0;64507.0;0.0;44072.0
1091.32;224.02;-170.26;-405.72;0.0;64507.0;120.0;45946.0
1056.77;106.81;-217.94;-382.23;0.0;64507.0;65277.0;48992.0
1023.06;-9.94;18.42;-439.61;0.0;64507.0;123.0;50378.0
1038.97;-134.22;68.12;-434.7;0.0;65278.0;0.0;50744.0
1027.08;-243.02;-197.71;-393.08;0.0;64507.0;65481.0;52382.0
1039.18;-351.78;316.55;-305.61;0.0;64507.0;248.0;59806.0
1143.14;-414.98;392.09;-199.67;0.0;64507.0;29.0;60874.0
1256.79;-464.04;409.93;-159.85;0.0;64764.0;0.0;61720.0
1362.44;-504.91;410.3;-158.93;0.0;64764.0;0.0;61682.0
1482.56;-512.22;435.55;62.42;0.0;65021.0;65401.0;60332.0
1603.62;-532.6;439.84;-11.63;0.0;65021.0;65401.0;58960.0
1708.13;-573.49;437.44;-47.4;0.0;65278.0;270.0;58322.0
1809.81;-633.79;300.56;-321.34;0.0;65278.0;65431.0;56358.0
1885.74;-729.15;256.31;-357.64;0.0;65278.0;65502.0;55448.0
1954.53;-832.44;242.9;-377.29;207.22;65278.0;65506.0;54616.0
2022.32;-940.25;234.97;-382.28;-62.4;65278.0;65507.0;54450.0
2081.53;-1038.24;229.88;-385.41;-304.77;65278.0;65534.0;54890.0
2153.65;-1139.88;284.39;-335.74;0.0;65278.0;66.0;56912.0
2240.68;-1225.75;340.81;-278.29;0.0;65278.0;89.0;58924.0
2348.58;-1286.36;408.15;-164.37;0.0;65278.0;47.0;61814.0
2452.66;-1325.92;412.12;-154.15;0.0;65278.0;0.0;61814.0
2573.21;-1315.83;429.56;-95.28;0.0;65278.0;65266.0;60528.0
2675.77;-1379.33;362.3;-249.68;0.0;64507.0;258.0;56070.0
2791.83;-1407.75;432.39;-81.52;0.0;65021.0;65483.0;54602.0
2903.09;-1456.97;370.39;-237.51;0.0;65021.0;65472.0;50774.0
2945.88;-1566.61;50.98;-437.04;0.0;65021.0;65468.0;49946.0
2974.01;-1684.6;244.12;-366.07;0.0;65021.0;153.0;48252.0
2992.54;-1791.74;-69.78;-434.43;0.0;65021.0;65373.0;46488.0
2994.94;-1914.22;111.32;-425.69;0.0;65021.0;49.0;44032.0
2969.34;-2033.01;-46.63;-437.52;0.0;64764.0;258.0;42736.0
2976.96;-2146.42;17.63;-439.64;0.0;64507.0;65451.0;40368.0
2958.06;-2266.59;-151.77;-413.0;0.0;64250.0;65415.0;35456.0
2879.5;-2356.31;-426.25;-109.16;0.0;65021.0;65266.0;31734.0
2757.89;-2353.71;-438.19;39.82;0.0;65021.0;0.0;31734.0
2644.38;-2386.64;-371.34;-236.02;0.0;65278.0;28.0;30624.0
2523.81;-2386.62;-435.54;62.53;0.0;65278.0;123.0;29614.0
2416.76;-2416.85;-418.76;-135.05;0.0;65278.0;65471.0;27096.0
2304.83;-2383.11;-399.85;183.64;0.0;65278.0;258.0;24130.0
